,location,total_sqft,bath,price,bhk
1926,Electronic City,1105.0,2.0,35.0,3
1927,Electronic City,660.0,1.0,18.0,2
1928,Electronic City,660.0,1.0,15.0,2
1929,Electronic City,1000.0,2.0,41.0,2
1930,Electronic City,1500.0,2.0,78.0,3
1931,Electronic City,1213.0,2.0,59.32,2
1932,Electronic City,1575.0,3.0,90.0,3
1933,Electronic City,435.0,1.0,19.5,1
1934,Electronic City,1449.0,3.0,100.0,3
1935,Electronic City,1310.0,2.0,37.83,3
1936,Electronic City,1125.0,2.0,58.0,2
1937,Electronic City,1090.0,2.0,35.03,2
1938,Electronic City,1575.0,3.0,101.0,3
1939,Electronic City,660.0,1.0,16.0,2
1940,Electronic City,550.0,1.0,12.0,1
1941,Electronic City,919.0,2.0,40.0,2
1942,Electronic City,1500.0,2.0,78.25,3
1943,Electronic City,1363.0,2.0,79.0,2
1944,Electronic City,1156.0,2.0,42.0,2
1945,Electronic City,1020.0,2.0,29.46,2
1946,Electronic City,1108.0,2.0,67.15,2
1947,Electronic City,1160.0,2.0,33.5,2
1948,Electronic City,1128.0,2.0,65.7,2
1949,Electronic City,1170.0,2.0,33.0,2
1950,Electronic City,1060.0,2.0,51.0,2
1951,Electronic City,1410.0,2.0,38.0,3
1952,Electronic City,1650.0,3.0,100.0,3
1953,Electronic City,1020.0,2.0,29.45,2
1954,Electronic City,1025.0,2.0,49.0,2
1955,Electronic City,1000.0,2.0,29.7,2
1956,Electronic City,1449.0,3.0,90.0,3
1957,Electronic City,1065.0,2.0,30.75,2
1958,Electronic City,1070.0,2.0,58.0,2
1959,Electronic City,1210.0,2.0,54.0,2
1960,Electronic City,1500.0,2.0,75.0,3
1961,Electronic City,1033.0,2.0,28.41,3
1962,Electronic City,1070.0,2.0,52.0,2
1963,Electronic City,2435.0,4.0,119.0,4
1964,Electronic City,660.0,1.0,15.5,2
1965,Electronic City,1125.0,2.0,32.5,2
1966,Electronic City,1165.0,2.0,33.64,2
1967,Electronic City,919.0,2.0,34.0,2
1968,Electronic City,1073.0,2.0,60.0,2
1969,Electronic City,1500.0,2.0,78.0,3
1970,Electronic City,1070.0,2.0,47.0,2
1971,Electronic City,1296.0,2.0,65.0,2
1972,Electronic City,1140.0,2.0,70.93,2
1973,Electronic City,1200.0,2.0,34.65,2
1974,Electronic City,1096.0,2.0,40.55,2
1975,Electronic City,1017.0,2.0,27.0,2
1976,Electronic City,1130.0,2.0,32.63,2
1977,Electronic City,1110.0,2.0,39.95,2
1978,Electronic City,2093.0,4.0,104.0,4
1979,Electronic City,1025.0,2.0,53.9,2
1980,Electronic City,940.0,2.0,54.0,2
1981,Electronic City,435.0,1.0,21.0,1
1982,Electronic City,1500.0,2.0,77.5,3
1983,Electronic City,1631.0,3.0,80.0,3
1984,Electronic City,1355.0,2.0,67.0,2
1985,Electronic City,1200.0,2.0,34.0,2
1986,Electronic City,1175.0,2.0,47.0,2
1987,Electronic City,435.0,1.0,22.0,1
1988,Electronic City,1500.0,2.0,63.0,3
1989,Electronic City,1039.0,2.0,50.0,2
1990,Electronic City,770.0,1.0,39.9,2
1991,Electronic City,919.0,2.0,35.0,2
1992,Electronic City,1128.0,2.0,64.0,2
1993,Electronic City,605.0,1.0,13.31,1
1994,Electronic City,1159.0,2.0,38.0,3
1995,Electronic City,530.0,1.0,13.5,1
1996,Electronic City,1070.0,2.0,53.0,2
1997,Electronic City,1025.0,1.0,26.63,2
1998,Electronic City,2400.0,2.0,78.0,3
1999,Electronic City,1571.0,3.0,83.0,3
2000,Electronic City,1470.0,2.0,44.1,3
2001,Electronic City,1350.0,3.0,66.0,3
2002,Electronic City,1652.0,3.0,110.0,3
2003,Electronic City,1320.0,2.0,38.12,3
2004,Electronic City,1090.0,2.0,31.48,2
2005,Electronic City,1050.0,2.0,39.0,3
2006,Electronic City,1128.0,2.0,65.58,2
2007,Electronic City,635.0,1.0,28.0,1
2008,Electronic City,1128.0,2.0,65.4,2
2009,Electronic City,1096.0,2.0,39.0,2
2010,Electronic City,1150.0,2.0,38.0,2
2011,Electronic City,1355.0,2.0,72.9,2
2012,Electronic City,1200.0,2.0,30.0,2
2013,Electronic City,1150.0,2.0,35.0,2
2014,Electronic City,1165.0,2.0,33.64,2
2015,Electronic City,770.0,1.0,35.0,2
2016,Electronic City,1020.0,2.0,29.45,2
2017,Electronic City,865.0,2.0,40.0,2
2018,Electronic City,800.0,2.0,32.0,2
2019,Electronic City,970.0,2.0,34.0,2
2020,Electronic City,1108.0,2.0,63.0,2
2021,Electronic City,630.0,1.0,40.5,1
2022,Electronic City,1100.0,2.0,41.0,2
2023,Electronic City,975.0,2.0,32.0,2
2024,Electronic City,605.0,1.0,22.0,1
2025,Electronic City,1142.0,2.0,35.0,2
2026,Electronic City,1070.0,2.0,48.0,2
2027,Electronic City,1160.0,2.0,42.0,3
2028,Electronic City,1360.0,2.0,70.0,3
2029,Electronic City,635.0,1.0,28.0,1
2030,Electronic City,1128.0,2.0,65.45,2
2031,Electronic City,890.0,2.0,40.0,2
2032,Electronic City,1065.0,2.0,30.75,2
2033,Electronic City,1127.0,2.0,32.0,2
2034,Electronic City,825.0,2.0,35.0,2
2035,Electronic City,1200.0,2.0,40.5,2
2036,Electronic City,1360.0,2.0,58.0,3
2037,Electronic City,1400.0,2.0,40.45,3
2038,Electronic City,1065.0,2.0,30.76,2
2039,Electronic City,630.0,1.0,33.7,1
2040,Electronic City,1025.0,2.0,29.61,2
2041,Electronic City,1160.0,2.0,42.0,3
2042,Electronic City,660.0,1.0,16.5,2
2043,Electronic City,1400.0,3.0,90.0,3
2044,Electronic City,1287.0,3.0,55.0,3
2045,Electronic City,1258.0,2.0,85.5,2
2046,Electronic City,1386.0,2.0,85.0,2
2047,Electronic City,550.0,1.0,27.0,1
2048,Electronic City,1025.0,2.0,50.0,2
2049,Electronic City,1140.0,2.0,33.84,2
2050,Electronic City,1070.0,2.0,55.0,2
2051,Electronic City,1342.0,2.0,72.0,2
2052,Electronic City,1275.0,3.0,70.0,3
2053,Electronic City,770.0,1.0,38.0,2
2054,Electronic City,1200.0,2.0,34.65,2
2055,Electronic City,1005.0,2.0,39.77,2
2056,Electronic City,1110.0,2.0,39.9,2
2057,Electronic City,660.0,1.0,23.0,2
2058,Electronic City,1644.0,3.0,92.59,3
2059,Electronic City,1250.0,2.0,62.0,2
2060,Electronic City,1020.0,2.0,30.27,2
2061,Electronic City,1025.0,2.0,29.6,2
2062,Electronic City,418.0,1.0,12.0,1
2063,Electronic City,1128.0,2.0,64.8,2
2064,Electronic City,1220.0,2.0,35.25,3
2065,Electronic City,1220.0,2.0,35.23,3
2066,Electronic City,1060.0,2.0,55.0,2
2067,Electronic City,710.0,1.0,40.42,1
2068,Electronic City,1000.0,2.0,29.95,2
2069,Electronic City,870.0,2.0,24.0,2
2070,Electronic City,1275.0,3.0,63.43,3
2071,Electronic City,1518.0,3.0,75.0,3
2072,Electronic City,1090.0,2.0,31.48,1
2073,Electronic City,1140.0,2.0,32.92,2
2074,Electronic City,1125.0,2.0,32.49,2
2075,Electronic City,1060.0,2.0,55.0,2
2076,Electronic City,1200.0,2.0,34.66,2
2077,Electronic City,1353.0,2.0,75.0,2
2078,Electronic City,660.0,1.0,18.0,2
2079,Electronic City,1128.0,2.0,67.0,2
2080,Electronic City,1070.0,2.0,57.0,2
2081,Electronic City,1700.0,3.0,90.0,3
2082,Electronic City,1521.0,2.0,57.5,3
2083,Electronic City,750.0,1.0,35.0,1
2084,Electronic City,1210.0,2.0,55.0,2
2085,Electronic City,1070.0,2.0,60.0,2
2086,Electronic City,1400.0,2.0,40.44,3
2087,Electronic City,1190.0,2.0,42.0,2
2088,Electronic City,880.0,2.0,19.0,2
2089,Electronic City,1150.0,2.0,38.08,2
2090,Electronic City,1615.0,3.0,97.0,3
2091,Electronic City,1165.0,2.0,33.65,2
2092,Electronic City,1221.0,2.0,68.0,2
2093,Electronic City,970.0,2.0,35.0,2
2094,Electronic City,1500.0,3.0,73.0,3
2095,Electronic City,995.0,2.0,48.0,2
2096,Electronic City,1342.0,2.0,90.0,2
2097,Electronic City,1320.0,2.0,38.12,3
2098,Electronic City,1128.0,2.0,63.5,2
2099,Electronic City,589.0,1.0,29.0,1
2100,Electronic City,1125.0,2.0,28.13,2
2101,Electronic City,825.0,2.0,30.0,2
2102,Electronic City,1575.0,3.0,94.5,3
2103,Electronic City,1070.0,2.0,48.0,2
2104,Electronic City,1025.0,2.0,54.0,2
2105,Electronic City,1500.0,2.0,70.0,3
2106,Electronic City,1500.0,2.0,64.5,3
2107,Electronic City,1140.0,2.0,32.93,2
2108,Electronic City,2093.0,4.0,134.0,4
2109,Electronic City,750.0,2.0,19.5,2
2110,Electronic City,1355.0,2.0,73.0,2
2111,Electronic City,1360.0,2.0,64.99,3
2112,Electronic City,1060.0,2.0,52.0,2
2113,Electronic City Phase II,1056.0,2.0,39.07,2
2114,Electronic City Phase II,1020.0,2.0,30.6,2
2115,Electronic City Phase II,1069.0,2.0,45.0,2
2116,Electronic City Phase II,630.0,1.0,28.35,1
2117,Electronic City Phase II,1220.0,2.0,35.23,3
2118,Electronic City Phase II,1000.0,2.0,25.0,2
2119,Electronic City Phase II,1090.0,2.0,28.34,2
2120,Electronic City Phase II,2225.0,4.0,98.88,4
2121,Electronic City Phase II,1400.0,2.0,40.43,3
2122,Electronic City Phase II,775.0,2.0,38.0,2
2123,Electronic City Phase II,1266.0,2.0,59.0,2
2124,Electronic City Phase II,1000.0,2.0,28.88,2
2125,Electronic City Phase II,1320.0,2.0,38.13,3
2126,Electronic City Phase II,1220.0,3.0,35.23,3
2127,Electronic City Phase II,972.0,2.0,44.0,2
2128,Electronic City Phase II,1400.0,2.0,40.43,3
2129,Electronic City Phase II,1031.0,2.0,55.0,2
2130,Electronic City Phase II,1003.0,2.0,40.6,2
2131,Electronic City Phase II,1031.0,2.0,56.35,2
2132,Electronic City Phase II,1320.0,2.0,38.12,3
2133,Electronic City Phase II,1395.0,2.0,62.78,3
2134,Electronic City Phase II,1160.0,2.0,33.5,2
2135,Electronic City Phase II,1065.0,2.0,30.75,2
2136,Electronic City Phase II,1219.0,2.0,61.25,2
2137,Electronic City Phase II,1400.0,2.0,41.58,3
2138,Electronic City Phase II,1000.0,2.0,28.88,2
2139,Electronic City Phase II,1790.0,3.0,100.0,3
2140,Electronic City Phase II,769.0,2.0,40.0,2
2141,Electronic City Phase II,1400.0,2.0,40.43,3
2142,Electronic City Phase II,900.0,2.0,32.5,2
2143,Electronic City Phase II,1329.0,2.0,41.0,3
2144,Electronic City Phase II,1220.0,3.0,35.23,3
2145,Electronic City Phase II,993.0,2.0,50.0,3
2146,Electronic City Phase II,1418.0,3.0,52.47,3
2147,Electronic City Phase II,1070.0,2.0,45.0,2
2148,Electronic City Phase II,1310.0,2.0,32.75,3
2149,Electronic City Phase II,1310.0,2.0,37.83,3
2150,Electronic City Phase II,1140.0,2.0,33.06,2
2151,Electronic City Phase II,1089.0,2.0,32.67,2
2152,Electronic City Phase II,1031.0,2.0,55.0,2
2153,Electronic City Phase II,1253.0,2.0,65.8,2
2154,Electronic City Phase II,1400.0,2.0,40.44,3
2155,Electronic City Phase II,1160.0,2.0,33.5,2
2156,Electronic City Phase II,975.0,2.0,45.0,3
2157,Electronic City Phase II,6000.0,4.0,260.0,4
2158,Electronic City Phase II,1116.0,2.0,37.0,2
2159,Electronic City Phase II,1125.0,2.0,29.25,2
2160,Electronic City Phase II,1000.0,2.0,28.88,2
2161,Electronic City Phase II,1000.0,2.0,28.88,2
2162,Electronic City Phase II,1000.0,2.0,28.88,2
2163,Electronic City Phase II,1165.0,2.0,30.29,2
2164,Electronic City Phase II,3550.0,2.0,167.5,4
2165,Electronic City Phase II,1031.0,2.0,53.0,2
2166,Electronic City Phase II,1611.0,2.0,48.33,3
2167,Electronic City Phase II,1065.0,2.0,30.88,2
2168,Electronic City Phase II,1220.0,3.0,36.6,3
2169,Electronic City Phase II,1549.0,3.0,80.0,3
2170,Electronic City Phase II,1065.0,2.0,56.13,2
2171,Electronic City Phase II,1320.0,2.0,38.13,3
2172,Electronic City Phase II,920.0,2.0,26.0,2
2173,Electronic City Phase II,1140.0,2.0,33.84,2
2174,Electronic City Phase II,1219.0,2.0,61.26,2
2175,Electronic City Phase II,1252.0,2.0,65.0,3
2176,Electronic City Phase II,1125.0,2.0,32.49,2
2177,Electronic City Phase II,1310.0,2.0,37.83,3
2178,Electronic City Phase II,1286.0,2.0,69.0,2
2179,Electronic City Phase II,1220.0,2.0,36.21,3
2180,Electronic City Phase II,1140.0,2.0,32.92,2
2181,Electronic City Phase II,1116.0,2.0,40.0,2
2182,Electronic City Phase II,1150.0,3.0,46.0,3
2183,Electronic City Phase II,1192.0,2.0,47.0,3
2184,Electronic City Phase II,1502.0,3.0,50.0,3
2185,Electronic City Phase II,1020.0,2.0,32.0,2
2186,Electronic City Phase II,1900.0,3.0,97.0,4
2187,Electronic City Phase II,1020.0,2.0,27.43,2
2188,Electronic City Phase II,1025.0,2.0,26.65,2
2189,Electronic City Phase II,1020.0,2.0,29.45,2
2190,Electronic City Phase II,1000.0,2.0,28.88,2
2191,Electronic City Phase II,1310.0,2.0,37.84,3
2192,Electronic City Phase II,1140.0,2.0,28.5,2
2193,Electronic City Phase II,1125.0,2.0,32.49,2
2194,Electronic City Phase II,1200.0,2.0,34.65,2
2195,Electronic City Phase II,1160.0,2.0,52.2,2
2196,Electronic City Phase II,1244.0,2.0,55.0,2
2197,Electronic City Phase II,1160.0,2.0,33.51,2
2198,Electronic City Phase II,1220.0,3.0,35.25,3
2199,Electronic City Phase II,1625.0,2.0,48.75,3
2200,Electronic City Phase II,972.0,2.0,40.0,2
2201,Electronic City Phase II,1160.0,2.0,33.51,2
2202,Electronic City Phase II,1400.0,2.0,40.45,3
2203,Electronic City Phase II,1090.0,2.0,31.48,2
2204,Electronic City Phase II,1140.0,2.0,32.92,2
2205,Electronic City Phase II,650.0,1.0,35.0,1
2206,Electronic City Phase II,1155.0,2.0,57.0,2
2207,Electronic City Phase II,1800.0,3.0,92.0,3
2208,Electronic City Phase II,1300.0,2.0,28.0,2
2209,Electronic City Phase II,1160.0,2.0,33.5,2
2210,Electronic City Phase II,1025.0,2.0,29.6,2
2211,Electronic City Phase II,829.0,2.0,22.8,2
2212,Electronic City Phase II,2187.5,4.0,105.0,4
2213,Electronic City Phase II,1252.0,2.0,67.0,2
2214,Electronic City Phase II,1320.0,2.0,38.12,3
2215,Electronic City Phase II,1125.0,2.0,32.63,2
2216,Electronic City Phase II,1140.0,2.0,34.0,2
2217,Electronic City Phase II,1310.0,2.0,37.84,3
2218,Electronic City Phase II,1400.0,2.0,40.43,3
2219,Electronic City Phase II,1252.0,2.0,65.0,3
2220,Electronic City Phase II,1135.0,2.0,46.0,2
2221,Electronic City Phase II,1305.0,3.0,65.0,3
2222,Electronic City Phase II,1165.0,2.0,33.64,2
2223,Electronic City Phase II,1400.0,2.0,40.44,3
2224,Electronic City Phase II,1336.0,2.0,50.35,3
2225,Electronic City Phase II,575.0,1.0,16.75,1
2226,Electronic City Phase II,925.0,2.0,49.82,3
2227,Electronic City Phase II,1065.0,2.0,30.76,2
2228,Electronic City Phase II,1065.0,2.0,30.75,2
2229,Electronic City Phase II,1140.0,2.0,33.06,2
2230,Electronic City Phase II,911.0,2.0,26.5,2
2231,Electronic City Phase II,1200.0,2.0,34.65,2
2232,Electronic City Phase II,1031.0,2.0,54.48,2
2233,Electronic City Phase II,1310.0,2.0,37.83,3
2234,Electronic City Phase II,1651.0,3.0,49.53,3
2235,Electronics City Phase 1,1070.0,2.0,45.5,2
2236,Electronics City Phase 1,1475.0,3.0,78.29,3
2237,Electronics City Phase 1,1490.0,3.0,78.8,3
2238,Electronics City Phase 1,1113.27,2.0,53.0,2
2239,Electronics City Phase 1,1490.0,3.0,84.0,3
2240,Electronics City Phase 1,1175.0,2.0,51.47,2
2241,Electronics City Phase 1,1160.0,2.0,52.0,2
2242,Electronics City Phase 1,920.0,2.0,33.0,2
2243,Electronics City Phase 1,1750.0,3.0,84.0,3
2244,Electronics City Phase 1,1350.0,3.0,55.0,3
2245,Electronics City Phase 1,940.0,2.0,40.0,2
2246,Electronics City Phase 1,1015.0,2.0,56.0,2
2247,Electronics City Phase 1,1595.0,3.0,75.0,3
2248,Electronics City Phase 1,1515.0,2.0,80.91,3
2249,Electronics City Phase 1,995.0,2.0,46.0,2
2250,Electronics City Phase 1,1555.0,2.0,82.0,3
2251,Electronics City Phase 1,1340.0,2.0,75.0,2
2252,Electronics City Phase 1,1124.0,2.0,55.0,3
2253,Electronics City Phase 1,1175.0,2.0,57.0,2
2254,Electronics City Phase 1,755.0,1.0,42.41,1
2255,Electronics City Phase 1,580.0,1.0,27.0,1
2256,Electronics City Phase 1,940.0,2.0,49.0,2
2257,Electronics City Phase 1,1335.0,2.0,67.0,2
2258,Electronics City Phase 1,1113.12,2.0,55.0,2
2259,Electronics City Phase 1,995.0,2.0,42.0,2
2260,Electronics City Phase 1,1350.0,3.0,71.0,3
2261,Electronics City Phase 1,1445.0,2.0,56.0,3
2262,Electronics City Phase 1,995.0,2.0,49.8,2
2263,Electronics City Phase 1,635.0,1.0,26.0,1
2264,Electronics City Phase 1,1190.0,2.0,68.0,2
2265,Electronics City Phase 1,1085.0,2.0,46.0,2
2266,Electronics City Phase 1,1450.0,3.0,72.54,3
2267,Electronics City Phase 1,360.0,1.0,16.9,1
2268,Electronics City Phase 1,638.0,1.0,32.0,1
2269,Electronics City Phase 1,1175.0,2.0,64.98,2
2270,Electronics City Phase 1,585.0,1.0,21.0,1
2271,Electronics City Phase 1,1200.0,2.0,59.76,2
2272,Electronics City Phase 1,1145.0,2.0,54.0,2
2273,Electronics City Phase 1,1125.0,2.0,65.0,2
2274,Electronics City Phase 1,1522.5,2.0,60.75,3
2275,Electronics City Phase 1,1550.0,2.0,82.0,3
2276,Electronics City Phase 1,1175.0,2.0,50.0,2
2277,Electronics City Phase 1,865.0,2.0,40.0,2
2278,Electronics City Phase 1,1450.0,3.0,70.0,3
2279,Electronics City Phase 1,1450.0,2.0,63.51,3
2280,Electronics City Phase 1,1450.0,3.0,58.0,3
2281,Electronics City Phase 1,1800.0,3.0,93.0,3
2282,Electronics City Phase 1,1314.0,2.0,60.0,2
2283,Electronics City Phase 1,1170.0,2.0,62.0,2
2284,Electronics City Phase 1,1450.0,3.0,79.0,3
2285,Electronics City Phase 1,940.0,2.0,48.0,2
2286,Electronics City Phase 1,940.0,2.0,44.0,2
2287,Electronics City Phase 1,1300.0,2.0,67.0,2
2288,Electronics City Phase 1,1028.0,2.0,51.0,2
2289,Electronics City Phase 1,1080.0,2.0,46.0,2
2290,Electronics City Phase 1,1205.0,2.0,60.0,2
2291,Electronics City Phase 1,1900.0,3.0,85.0,3
2292,Electronics City Phase 1,1305.0,2.0,67.0,2
2293,Electronics City Phase 1,755.0,1.0,30.12,1
2294,Electronics City Phase 1,1175.0,2.0,60.0,2
2295,Frazer Town,1700.0,3.0,180.0,3
2296,Frazer Town,1305.0,3.0,95.45,3
2297,Frazer Town,1870.0,3.0,185.0,3
2298,Frazer Town,1750.0,3.0,150.0,3
2299,Frazer Town,4850.0,6.0,385.0,4
2300,Frazer Town,2000.0,3.0,200.0,3
2301,Frazer Town,3500.0,4.0,330.0,3
2302,Frazer Town,2350.0,4.0,285.0,3
2303,Frazer Town,1550.0,2.0,140.0,2
2304,Frazer Town,1900.0,4.0,145.0,3
2305,Frazer Town,2560.0,3.0,265.0,3
2306,Frazer Town,2400.0,3.0,260.0,3
2307,Frazer Town,2560.0,3.0,288.0,3
2308,Frazer Town,3436.0,5.0,341.0,4
2309,Frazer Town,4856.0,5.0,410.0,4
2310,Frazer Town,1315.0,2.0,140.0,2
2311,Frazer Town,1706.0,3.0,154.0,3
2312,Frazer Town,2079.0,3.0,220.0,3
2313,Frazer Town,3435.0,2.0,341.0,4
2314,Frazer Town,3436.0,5.0,345.0,4
2315,Frazer Town,3100.0,3.0,400.0,3
2316,Frazer Town,5400.0,3.0,400.0,3
2317,Frazer Town,1180.0,2.0,105.0,2
2318,Frazer Town,2900.0,4.0,325.0,4
2319,Frazer Town,1870.0,3.0,180.0,3
2320,Frazer Town,896.0,1.0,100.0,1
2321,Frazer Town,1420.0,2.0,120.0,2
2322,GM Palaya,1820.0,2.0,86.0,3
2323,GM Palaya,1225.0,2.0,47.0,2
2324,GM Palaya,1140.0,2.0,48.95,2
2325,GM Palaya,1315.0,2.0,65.0,3
2326,GM Palaya,1315.0,3.0,65.0,3
2327,GM Palaya,1315.0,3.0,64.0,3
2328,GM Palaya,1735.0,3.0,70.0,3
2329,GM Palaya,1643.0,2.0,70.0,3
2330,Garudachar Palya,1325.0,2.0,60.8,3
2331,Garudachar Palya,1060.0,2.0,48.7,2
2332,Garudachar Palya,1150.0,2.0,52.75,2
2333,Garudachar Palya,1295.0,2.0,59.5,3
2334,Garudachar Palya,1320.0,2.0,60.6,3
2335,Garudachar Palya,1295.0,2.0,59.5,3
2336,Garudachar Palya,1150.0,2.0,52.8,2
2337,Garudachar Palya,1150.0,2.0,52.8,2
2338,Garudachar Palya,1060.0,2.0,48.5,2
2339,Garudachar Palya,1150.0,2.0,52.5,2
2340,Garudachar Palya,1325.0,2.0,60.8,3
2341,Garudachar Palya,1060.0,2.0,48.66,2
2342,Garudachar Palya,1150.0,2.0,52.0,2
2343,Garudachar Palya,1154.0,2.0,51.8,2
2344,Garudachar Palya,1325.0,2.0,60.0,3
2345,Giri Nagar,2400.0,4.0,400.0,4
2346,Giri Nagar,1800.0,3.0,252.0,3
2347,Giri Nagar,1350.0,3.0,240.0,3
2348,Giri Nagar,2400.0,4.0,400.0,4
2349,Giri Nagar,3000.0,4.0,375.0,6
2350,Giri Nagar,2400.0,6.0,400.0,6
2351,Giri Nagar,4000.0,3.0,750.0,4
2352,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2353,Gollarapalya Hosahalli,1408.0,3.0,62.0,3
2354,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2355,Gollarapalya Hosahalli,1318.0,3.0,54.0,3
2356,Gollarapalya Hosahalli,861.0,2.0,36.5,2
2357,Gollarapalya Hosahalli,1320.0,3.0,60.0,3
2358,Gollarapalya Hosahalli,1345.0,3.0,60.0,3
2359,Gollarapalya Hosahalli,1905.0,3.0,86.0,4
2360,Gollarapalya Hosahalli,1318.0,3.0,56.0,3
2361,Gollarapalya Hosahalli,1129.0,2.0,50.0,2
2362,Gottigere,1100.0,2.0,40.0,2
2363,Gottigere,967.0,2.0,45.0,2
2364,Gottigere,1618.0,3.0,82.5,3
2365,Gottigere,1222.0,2.0,63.0,2
2366,Gottigere,1600.0,2.0,55.0,3
2367,Gottigere,1300.0,3.0,65.0,3
2368,Gottigere,950.0,2.0,38.0,2
2369,Gottigere,1153.0,2.0,48.5,2
2370,Gottigere,812.0,1.0,26.0,1
2371,Gottigere,2000.0,4.0,82.0,4
2372,Gottigere,1460.0,2.0,65.0,3
2373,Gottigere,1500.0,3.0,70.0,3
2374,Gottigere,1621.0,3.0,72.0,3
2375,Gottigere,812.0,1.0,26.0,1
2376,Gottigere,990.0,2.0,40.0,2
2377,Gottigere,1235.0,2.0,63.0,2
2378,Gottigere,1385.0,3.0,64.0,3
2379,Gottigere,1000.0,2.0,35.0,2
2380,Gottigere,1010.0,2.0,35.0,2
2381,Gottigere,1385.0,2.0,50.0,3
2382,Gottigere,1410.0,2.0,45.0,2
2383,Gottigere,1425.0,2.0,47.0,3
2384,Gottigere,1435.0,2.0,62.0,3
2385,Gottigere,945.0,2.0,45.0,2
2386,Gottigere,1400.0,2.0,50.0,3
2387,Gottigere,2500.0,3.0,120.0,4
2388,Gottigere,1230.0,2.0,52.0,3
2389,Gottigere,1120.0,2.0,50.0,2
2390,Gottigere,1500.0,3.0,63.0,3
2391,Gottigere,1200.0,2.0,40.0,2
2392,Gottigere,1280.0,2.0,61.0,2
2393,Gottigere,1205.0,2.0,56.58,2
2394,Gottigere,1170.0,2.0,40.0,2
2395,Gottigere,3000.0,3.0,132.0,4
2396,Gottigere,1613.0,3.0,72.0,3
2397,Gottigere,1110.0,2.0,36.25,2
2398,Gottigere,1245.0,2.0,59.0,2
2399,Gottigere,1200.0,2.0,50.0,2
2400,Green Glen Layout,1670.0,3.0,120.0,3
2401,Green Glen Layout,3250.0,4.0,230.0,4
2402,Green Glen Layout,1776.42,3.0,105.0,3
2403,Green Glen Layout,3250.0,4.0,230.0,4
2404,Green Glen Layout,940.0,2.0,56.8,2
2405,Green Glen Layout,1075.0,2.0,60.0,2
2406,Green Glen Layout,1715.0,3.0,115.0,3
2407,Green Glen Layout,1751.0,2.0,115.0,3
2408,Green Glen Layout,1750.0,3.0,130.0,3
2409,Green Glen Layout,1530.0,3.0,105.0,3
2410,Green Glen Layout,1752.0,3.0,105.0,3
2411,Green Glen Layout,1680.0,4.0,95.0,3
2412,Green Glen Layout,1728.0,3.0,125.0,3
2413,Green Glen Layout,1645.0,3.0,110.0,3
2414,Green Glen Layout,1517.0,3.0,100.0,3
2415,Green Glen Layout,3150.0,4.0,218.0,4
2416,Green Glen Layout,3270.0,4.0,205.0,4
2417,Green Glen Layout,1750.0,3.0,120.0,3
2418,Green Glen Layout,1751.0,3.0,115.0,3
2419,Green Glen Layout,1750.0,3.0,105.0,3
2420,Green Glen Layout,1885.0,3.0,135.0,3
2421,Green Glen Layout,1715.0,3.0,120.0,3
2422,Green Glen Layout,1623.29,2.0,105.0,3
2423,Green Glen Layout,1715.0,3.0,115.0,3
2424,Green Glen Layout,1715.0,3.0,105.0,3
2425,Green Glen Layout,1600.0,3.0,105.0,3
2426,Green Glen Layout,1717.0,3.0,125.0,3
2427,Green Glen Layout,1250.0,2.0,75.0,2
2428,Green Glen Layout,1715.0,3.0,112.0,3
2429,Gubbalala,1470.0,2.0,82.0,3
2430,Gubbalala,1745.0,3.0,104.0,3
2431,Gubbalala,1745.0,3.0,115.0,3
2432,Gubbalala,1745.0,3.0,110.0,3
2433,Gubbalala,1650.0,3.0,71.0,3
2434,Gubbalala,2570.0,4.0,141.0,5
2435,Gubbalala,1205.0,2.0,70.0,2
2436,Gubbalala,1435.0,2.0,80.0,3
2437,Gubbalala,1475.0,2.0,80.0,2
2438,Gubbalala,2000.0,4.0,85.0,4
2439,Gubbalala,1100.0,2.0,49.5,2
2440,Gubbalala,1060.0,2.0,46.0,2
2441,Gubbalala,2000.0,3.0,125.0,3
2442,Gubbalala,4000.0,5.0,195.0,4
2443,Gunjur,1140.0,2.0,43.0,2
2444,Gunjur,1356.0,2.0,66.0,3
2445,Gunjur,1600.0,3.0,75.0,3
2446,Gunjur,2000.0,3.0,95.0,4
2447,Gunjur,1140.0,2.0,49.11,2
2448,Gunjur,1195.0,2.0,44.0,2
2449,Gunjur,1190.0,2.0,40.0,2
2450,Gunjur,1457.0,2.0,60.0,2
2451,Gunjur,1080.0,2.0,41.0,2
2452,Gunjur,2132.0,3.0,80.0,3
2453,Gunjur,1800.0,3.0,70.0,3
2454,Gunjur,1175.0,2.0,43.48,2
2455,Gunjur,1362.0,3.0,62.63,3
2456,Gunjur,1071.0,2.0,51.0,2
2457,Gunjur,1063.0,2.0,40.0,2
2458,Gunjur,1235.0,2.0,52.76,2
2459,Gunjur,1362.0,3.0,62.63,3
2460,Gunjur,1362.0,3.0,62.63,3
2461,Gunjur,1588.0,2.0,90.0,3
2462,Gunjur,1235.0,2.0,44.5,2
2463,Gunjur,1457.0,2.0,60.0,2
2464,HAL 2nd Stage,1490.0,2.0,300.0,3
2465,HAL 2nd Stage,2100.0,3.0,252.0,3
2466,HAL 2nd Stage,2700.0,3.0,500.0,3
